no,address,name,type,label,isuseraddress,website,twitter,crunchbase,linkedin
2236,0x2061816f03aa0356f4d9b1aaeb657529c512b04d,,,,False,,,,
2237,0x1e3e792cde5c7248689511a674bd38a89e01e085,,,,False,,,,
2238,0x1e110343ed23533c5009f1786038616279a66677,,,,False,,,,
2239,0x203962b5aa6f23224496a4cf6c85efca668ebd3b,,,,False,,,,
2240,0x25d2477f89fb29f6956c45d4dfda9d29eb187f4e,,,,False,,,,
2241,0x266be2f03de4aa096d7873d5dbfa472bb552ca5e,,,AccountImplementation,False,,,,
2242,0x25ec7cbf50873a1078c5b4d471546a1a09fc75d7,,,,False,,,,
2243,0x2621cc0b3f3c079c1db0e80794aa24976f0b9e3c,Uniswap,dex,V2 Pool,False,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
2244,0x26605f13078152ec15f99716d6d9df404458f34f,,,Instadapp Account,False,,,,
2245,0x2674220903b0f015563b112164d4f9c2e33c696f,,,Coinbase Deposit,False,,,,
2246,0x26734414cd2df8f270b4364d57fc86bd97d3e75a,,,,False,,,,
2247,0x28104d4f703ee5b5011cefe106f54efd56f33f95,Odos,dex-aggregator,,False,https://odos.xyz/,https://twitter.com/odosprotocol,,
2248,0x280e93b4d5e7dc852332a41e93c3329052d40e8f,,,,False,,,,
2249,0x267ed5f71ee47d3e45bb1569aa37889a2d10f91e,,,,False,,,,
2250,0x279f7364049b22bb8a456532250c473e7b491619,Pavan Katepalli (Yomi Games),individual,"""pavankat"" on OpenSea",False,https://pavan.vc,https://twitter.com/pavankat,,https://www.linkedin.com/in/pavankat
2251,0x27d3745135693647155d87706fbff3eb5b7345c2,,,,False,,,,
2252,0x286564ff92ac5c6e8faeaf21f1d24d2bfdf625ea,,,,False,,,,
2253,0x2824fe10aa823bb3b2c794c0b3d0c2b6601b515a,,,,False,,,,
2254,0x28376b3b5e891ca9aba834e2797a63f061af1039,,,,False,,,,
2255,0x2850416c9cef16485d8512cd3fbb87cfc54b1373,,,Bybit Deposit,False,,,,
2256,0x289a8a2f51ab93a5403b103a76e03e7eeb278817,,,,False,,,,
2257,0x28a55c4b4f9615fde3cdaddf6cc01fcf2e38a6b0,7 Siblings,fund,,False,,,,
2258,0x28785741a33013484597c4f20367a6b40055af4d,,,,False,,,,
2259,0x28a5ec068ae7500cbf21b989d62c7a81e2665b18,,,,False,,,,
2260,0x289c23cd7cacafd4bfee6344ef376fa14f1bf42d,,,miguel.eth,False,,,,
2261,0x28b41cf49c00fe3787cd962feef93238f569c77b,,,,False,,,,
2262,0x298a0f3a0241db28b7f4784c4f344fe55588c838,,,,False,,,,
2263,0x29aa854ec5f32e370373ecf34770ae57648791db,,,,False,,,,
2264,0x298de467d7b37e9d3f5d5515ce86c54a272bc666,,,,False,,,,
2265,0x29fd045c087804190182815344b6bd598b8b06b4,,,,False,,,,
2266,0x29aac0d8a7da68eb549f8e9649f18775870e5082,,,,False,,,,
2267,0x2a52bf79e63296c08e2853b194ab43b92972897a,,,,False,,,,
2268,0x2a601fc6c0cb854fda82715e49ab04c5340a0396,,,SupervisedLoanPositionManagerOwnable2StepWithShortcut,False,,,,
2269,0x2a7a1c05f0c6954a39e3e47d5d6eb057f798e797,,,,False,,,,
2270,0x2ab1feb5499d10f92d18f8fa631ace31b5d7baa3,,,Binance Deposit,False,,,,
2271,0x2afbd96fb854083574b738b36af34703c89b8656,,,LoanManagerOwnable2StepWithShortcut,False,,,,
2272,0x2a6808f190795992c1175586ae217251dc06d90f,,,,False,,,,
2273,0x2afbe0164ee3e4fd92ed83cedb54ee7e3bf5c418,,,,False,,,,
2274,0x2b3acfc9f10d52cd3a5bfc2639470e3a7ed15070,,,,False,,,,
2275,0x2b99571672eb4205b45a62c54f67f25e3269eae7,,,,False,,,,
2276,0x2ba553d9f990a3b66b03b2dc0d030dfc1c061036,,,,False,,,,
2277,0x2bff7cf478071a6283ad4999676940bdcc9f4bfd,Cian,yield,CIAN Stablecoin Long-Short vault LP token (CISLS),False,https://cian.app,https://twitter.com/CIAN_protocol,,
2278,0x2c08b7d5e0c9315c1a837706de820ca109c9e396,,,,False,,,,
2279,0x2b817b822b0ddd4597a92dbed1bd0a6796ca37e0,Syrup.fi (Maple Finance),yield,MapleAaveStrategy (Proxy),False,https://syrup.fi/,https://x.com/syrupfi,https://www.crunchbase.com/organization/maple-finance,
2280,0x2c0cfbd2e21090e76e4f665af5b5716df9db21fe,,,,False,,,,
2281,0x2c2d1332f71fa893246570fcee2664dc993bc908,Contango,dex,ImmutableBeaconProxy,False,https://contango.exchange/,https://twitter.com/Contango_xyz,,
2282,0x2c4fb358eadfe01184451a74bd0a3812e3da1c08,Abraxas Capital Mgmt (Heka Funds),fund,,False,https://www.abraxascm.com/,,,
2283,0x2ccf230467fe7387674baa657747f0b5485c7fec,Wormhole,bridge,CCTPv2WithExecutor,False,https://wormhole.com/,https://twitter.com/wormhole,https://www.crunchbase.com/organization/wormhole-f145,
2284,0x2c7c98a3b1582d83c43987202aeff638312478ae,Curve.fi,dex,USDS/stUSDS (USDSSTUSDS),False,https://curve.fi,https://twitter.com/CurveFinance,https://www.crunchbase.com/organization/curve-finance,
2285,0x2d22414c5a37fff7d41e715a87bfa1afda77b8ca,,,Proxy,False,,,,
2286,0x2d41b1193e3f3bea523015db5abeede8e8d648e3,,,,False,,,,
2287,0x2d4d2a025b10c09bdbd794b4fce4f7ea8c7d7bb4,Ethena,misc,Coinbase Prime Custody,False,https://www.ethena.fi/,https://twitter.com/ethena_labs,,
2288,0x2d5805a423d6ce771f06972ad4499f120902631a,,,MEV Bot,False,,,,
2289,0x2d855063153b553bfdf544d2b33e8a5a870cb4d6,,,,False,,,,
2290,0x2db279e5e8d752dc0fc7de12829afe4b8cef4d84,,,,False,,,,
2291,0x2d8873c5270c64c66e831e1e359f88f9e81a91fd,,,,False,,,,
2292,0x2ddd1c54b7d32c773484d23ad8cb4f0251d330fc,,,,False,,,,
2293,0x2dad3ac73c4c8305019e117c71a573913c373b11,,,,False,,,,
2294,0x2dbbd7870b3ab8b3ba203607298b42cb9e822ff7,,,,False,,,,
2295,0x2dc70fb75b88d2eb4715bc06e1595e6d97c34dff,,,Vault Bridge ETH (VBETH),False,,,,
2296,0x2dee59010cbb5dd5dfc4ab90f7a63c423041b2bb,,,,False,,,,
2297,0x2df453aa9ac59dc05030979ca67af4bbff424333,,,Trust Wallet AAVE v3 USDT (TWAAVEUSDT),False,,,,
2298,0x2f471f35c7c629656f76e318e572574339180f87,,,Gnosis Safe Proxy,False,,,,
2299,0x2f5636d96ed34cd9f3eb3ab5b657175a36408645,,,FlashLoanMintHelperWstethAndWeth,False,,,,
2300,0x2f3437c6bf500dd985c154ed01ef6507811d68f4,,,DSProxy,False,,,,
2301,0x2fbec92b0fd22e40c80663585b14968e11584ce7,,,,False,,,,
2302,0x2feb0899a1fef88bc260a5c9e25f29a84b60bbb2,,,,False,,,,
2303,0x2fd6e64bdce13f79dba8e430cd5a2bfea813f1c9,,,blockvalue.eth,False,,,,
2304,0x30043ad8a03d17f2dc9077564db24820f3af2056,,,,False,,,,
2305,0x3181049f5de7191e5f6f0ebd32386fbf5d1b749d,,,,False,,,,
2306,0x2ff03db08891c0411b4b8434f28c64de428ec3ed,,,,False,,,,
2307,0x34bf8dcb3ed8cf8aab57b1d8330cab8ba5246708,,,,False,,,,
2308,0x34780c209d5c575cc1c1ceb57af95d4d2a69ddcf,,,,False,,,,
2309,0x36dea4436c3c82a3a4fbf017b42ac27fb6d5cb85,,,Paxos Deposit,False,,,,
2310,0x36756db0feb879f2f9ade7df3006df5c2dbaf5de,,,Gnosis Safe Proxy,False,,,,
2311,0x367147c65e00754bedd9a707b1cc86f37a1a260a,,,AccountImplementation,False,,,,
2312,0x372cae7fa19b81a9786a9081704ea1e2dad576b7,,,,False,,,,
2313,0x37031ffeb82642722178baa663e4df46eeab366d,,,,False,,,,
2314,0x375f95fb45811ace248adc5baee5228d91ffca50,,,,False,,,,
2315,0x37980b7257877ee8d8723d590cd8c3121c99dbc6,,,,False,,,,
2316,0x37fba038dda028276bcfd832fee9d8729218ad4c,,,Gnosis Safe Proxy,False,,,,
2317,0x3800091020a00290f20606b000000000e38c33ef,Velora (Prev. ParaSwap),dex-aggregator,Executor,False,https://paraswap.io,https://twitter.com/paraswap,https://www.crunchbase.com/organization/paraswap,https://www.linkedin.com/company/paraswap
2318,0x38a3f675970f85deba1839b5d46bd9ef5d3214a9,,,,False,,,,
2319,0x3883d8cdcdda03784908cfa2f34ed2cf1604e4d7,Mellow Finance,yield,Subvault (Proxy),False,https://mellow.finance,https://twitter.com/mellowprotocol,,
2320,0x3858c2500f8b220383013bfb8728b6fa7b6a109e,,,,False,,,,
2321,0x38a77fe5cebfdc60b787a053ef48c43ae08ce99b,,,,False,,,,
2322,0x399214e0238e66467fa08c33a8432d7e7ec266b3,,,,False,,,,
2323,0x38a564a38be5dfb6ef2ab765da1e4397d03c2d62,,,,False,,,,
2324,0x39aa39c021dfbae8fac545936693ac917d5e7563,Compound,lending-decentralized,cUSDC Token (CUSDC),False,https://compound.finance,https://twitter.com/compoundfinance,https://www.crunchbase.com/organization/compound-labs,https://www.linkedin.com/company/compoundfinance/
2325,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,SushiSwap,dex,USDC,False,https://sushi.com,https://twitter.com/SushiSwap,https://www.crunchbase.com/organization/sushiswap,https://www.linkedin.com/company/sushiswap
2326,0x3974a9b52c717eab19955e84496f188e4c08a7d4,,,,False,,,,
2327,0x399b610e64cfc26988b3a476b438a5f73976ca70,,,,False,,,,
2328,0x39d787fdf7384597c7208644dbb6fda1cca4ebdf,Stefan George (Gnosis),individual,,False,,https://twitter.com/StefanDGeorge,,
2329,0x39c66b35a98e82968944d2e43b39050e56c6448e,,,,False,,,,
2330,0x39d2ee127ff65c595648befe1bb45aa59d7753a4,,,,False,,,,
2331,0x3a0f3cb627cde38cd127d9416dd85e4194bee0e5,,,,False,,,,
2332,0x3a13186e9644e8862e24f952002dc6e3ddc83ebe,,,,False,,,,
2333,0x3a66a3bd6cdae2792dd494d88c48b1043c907b6e,,,,False,,,,
2334,0x3a0dc3fc4b84e2427ced214c9ce858ea218e97d9,7 Siblings,fund,Instadapp Account,False,,,,
2335,0x3a89497b52833f4a720ee49cb1695d00958b9cfa,,,AccountImplementation,False,,,,
2336,0x3ad61c76e17ce5632d3f590ff28e111e568dbaeb,,,,False,,,,
2337,0x3dc606ce9cca12196917a3267a8ae7008e018958,,,,False,,,,
2338,0x3dc9a881fc9cc64730ae52b0ea9c3917ab901e40,,,Gnosis Safe Proxy,False,,,,
2339,0x3a7d454182d402c77542bea2d09160b8d617819c,,,,False,,,,
2340,0x3dc82513f0f93d75a02ffd2681648ddbe2bebe8e,,,,False,,,,
2341,0x3de2616fd986168d4ef592acd95758727b25458b,,,,False,,,,
2342,0x3e40e6302de5e0bf3421e5ca7165f319b5a12186,,,Binance Deposit,False,,,,
2343,0x4095f064b8d3c3548a3bebfd0bbfd04750e30077,Morpho,lending-decentralized,EthereumBundlerV2,False,https://morpho.org,https://twitter.com/MorphoLabs,https://www.crunchbase.com/organization/morpho-labs,https://www.linkedin.com/company/morpho-labs
2344,0x4097c49bd1989bc79e99994da898980ef38c574a,,,DSProxy,False,,,,
2345,0x418aa6bf98a2b2bc93779f810330d88cde488888,@0x58bro,individual,58bro.eth,False,,https://x.com/0x58bro,,
2346,0x41a4fb338b77eec19851235920a6d264f3b87eb3,,,,False,,,,
2347,0x44e8c2451e916c87dde3977dc80f6fb8a1e33b1d,,,,False,,,,
2348,0x44f17e6883e0ed1e711b4fab6a58fce66ab77a1d,,,,False,,,,
2349,0x44eb044aa553e45c17d029983727abc8b633cb9a,,,,False,,,,
2350,0x4a090fdea61b0544bd06a8550e31403e3e40c9ac,,,,False,,,,
2351,0x4af8911204909f6b234da8deb3680738ef967bf9,ALT5 Sigma,fund,BitGo Deposit,False,https://www.alt5sigma.com,https://x.com/ALT5_Sigma,,
2352,0x4bacce55f0991cfc4d919f7f50edb8be028e37df,,,,False,,,,
2353,0x4add97ea96b80f7d29c116e6921d373b8890a1b3,Contango,dex,ImmutableBeaconProxy,False,https://contango.exchange/,https://twitter.com/Contango_xyz,,
2354,0x4bd5db10b4188b484696833868b91713a8c5bcb9,,,Gnosis Safe Proxy,False,,,,
2355,0x4be2b36e835486905b62a67fc6acc2defa2b9e9e,,,,False,,,,
2356,0x4c9f7207be28278b9dca129f2e211acfff48fb01,,,holonaut.eth,False,,,,
2357,0x4e187d91c39686099feaf2b57003bf524a2787c6,Dex Router (OKX),dex,,False,https://www.okx.com/web3,https://x.com/okxweb3,,
2358,0x4e4398f4b7683f721add73fc515d7db4f1a4df6e,Amber Group,fund,,False,https://ambergroup.io,https://twitter.com/ambergroup_io,https://www.crunchbase.com/organization/amber-ai,http://www.linkedin.com/company/amberbtc
2359,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap,dex,USDT,False,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
2360,0x4f0aa5900b8292273b2f9a178d5468f8048bb9a9,,,,False,,,,
2361,0x4ee79e19c9c398e364d135f01b25dccc0473047c,@0xVladilena,individual,vladilena.eth,False,,https://twitter.com/0xVladilena,,
2362,0x4ed0b41dff79e0e53a054903873899bc32abc853,,,,False,,,,
2363,0x56105eee98a3c6b01242ffd8f84eb4b68f8080a6,,,,False,,,,
2364,0x4faa92fa62777854602897724efc8fc004b533e3,,,gunninginc.eth,False,,,,
2365,0x566b1dacbab1646781557a6bd4b9904ace9b48d5,,,,False,,,,
2366,0x59a661f1c909ca13ba3e9114bfdd81e5a420705d,,,,False,,,,
2367,0x5641519cc28def80d631baa28b949f17a6a22ad1,,,b00mbastic.eth,False,,,,
2368,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,Aave,lending-decentralized,Aave Ethereum WBTC (aEthWBTC),False,https://aave.com,http://www.x.com/aave,,
2369,0x5ed1d1e0d9c8f70f86c7e9df9a567ce253d0ea00,,,Coinbase Prime Deposit,False,,,,
2370,0x5f39a6fb00b3e4bd7369cb40b22cf7088044136b,,,AccountImplementation,False,,,,
2371,0x5e945c6240530d65042194cc1cd7945c0780e0d9,,,Kraken Deposit,False,,,,
2372,0x5f2a473e696ad8185fe54e9515ef6be38521fe7d,,,AccountImplementation,False,,,,
2373,0x5eeae9914daede53b3e770c3d58a59399fbc4af9,Contango,dex,ImmutableBeaconProxy,False,https://contango.exchange/,https://twitter.com/Contango_xyz,,
2374,0x5f515f6c524b18ca30f7783fb58dd4be2e9904ec,1inch,dex-aggregator,,False,https://1inch.io,https://twitter.com/1inch,https://www.crunchbase.com/organization/1inch-limited,https://www.linkedin.com/company/1inch
2375,0x5fad9e2ee7aebffac0a909264f85b1eeb216e3dd,,,,False,,,,
2376,0x604a48455953435535a75ead19040024938ba047,,,Gnosis Safe Proxy,False,,,,
2377,0x60d2d94acb969ca54e781007ee89f04c1a2e5943,Treehouse,yield,Strategy,False,https://www.treehouse.finance,https://x.com/TreehouseFi,,
2378,0x60d66f312939fe938c963637fa48700b0129f650,,,,False,,,,
2379,0x6142eb927529974c5cded66dafc57cb5aaaf73ab,,,,False,,,,
2380,0x61b63621ead08c8fbe167e005cbdc82796f954f3,,,,False,,,,
2381,0x63265e50ff8e7722ebc40034700e86b0412c900b,,,,False,,,,
2382,0x631876a50e447fb07c07b1d594ed44a35c650810,,,PositionManagerV3Merkl,False,,,,
2383,0x63242a4ea82847b20e506b63b0e2e2eff0cc6cb0,Kyber Network,dex,Aggregator Executor V3,False,https://kyber.network,https://twitter.com/KyberNetwork,https://www.crunchbase.com/organization/kyber-network,https://www.linkedin.com/in/loiluu
2384,0x634f07a674f75a0973b5d7f6bc3809cde8367cb8,,,,False,,,,
2385,0x644166138246cbb575f19c3cb8818ee907c22bdd,,,,False,,,,
2386,0x63e988f4b30245f9f4ee898531e0be3fee20b170,DeFi Saver,misc,OneInchWrapper,False,https://defisaver.com/,https://twitter.com/DeFiSaver,,
2387,0x63f034270144736760939935826b0d39330c2336,,,,False,,,,
2388,0x665671de9ac530d7bb982bc440be9741d25c3eb0,,,,False,,,,
2389,0x67294db3b7254a60f8fe6719ffb0dad2c0a2bdc6,,,Gnosis Safe Proxy,False,,,,
2390,0x6723f512657fb15858089704d546215913effef3,,,,False,,,,
2391,0x671730450c132914662dfa6beda90f8a1a4cf84a,,,sakuna.eth,False,,,,
2392,0x68f3836f6f5eb2335874b0946e3f283984848913,,,,False,,,,
2393,0x69460570c93f9de5e2edbc3052bf10125f0ca22d,Rango Exchange,dex-aggregator,RangoDiamond,False,https://rango.exchange/,https://twitter.com/RangoExchange,,
2394,0x6a8018b0ebc017a6532d96be8cff9f3f9ed16f8b,,,,False,,,,
2395,0x6a9c7dd5e99e16621ebe518257dc13ef6f23c9e0,,,,False,,,,
2396,0x6ad6259870237fc72100bac8a7d66cd7854bb95b,,,OKX Deposit,False,,,,
2397,0x6ac1108461189f1569e1d4dedc9940a0395d3423,,,,False,,,,
2398,0x6b040f5f255c02323e9d6873f7276969b396c4e9,,,Instadapp Account,False,,,,
2399,0x6ad79aec231ae3a21f86c3408cdd8e988b4194a3,,,,False,,,,
2400,0x6aa7a8539543210563af6cf575cc5079b194d0c8,1inch,dex-aggregator,,False,https://1inch.io,https://twitter.com/1inch,https://www.crunchbase.com/organization/1inch-limited,https://www.linkedin.com/company/1inch
2401,0x6b10abb8fb03500622b8ac8be4eead0bd14cc827,,,,False,,,,
2402,0x6b9ee75dbffd6b7d5706991ac7e7ae5363b484af,,,,False,,,,
2403,0x6ba9c7d86ebd6a20817d482c42c9de2806eefb7e,,,,False,,,,
2404,0x6b2563826bc176fda2099c47567f447fc32cc5b7,,,,False,,,,
2405,0x6bb000067005450704003100632eb93ea00c0000,Velora (Prev. ParaSwap),dex-aggregator,AugustusExecutor,False,https://paraswap.io,https://twitter.com/paraswap,https://www.crunchbase.com/organization/paraswap,https://www.linkedin.com/company/paraswap
2406,0x6c1a1dc92d6f7fbbbd2888ed9e7e94b09f32c503,,,MEV Bot,False,,,,
2407,0x6df94d0488f79b3c4292d0955828fb9e6d7b614a,Contango,dex,ImmutableBeaconProxy,False,https://contango.exchange/,https://twitter.com/Contango_xyz,,
2408,0x6dd2652d1ad60f1f62d27cd237b3573a20d0a997,,,,False,,,,
2409,0x6dc12064abf4ae32b28749b124063f601ef3fd9a,,,,False,,,,
2410,0x6decd32f5a2ab9b43bc6ad8923eb6d2395de145b,,,Gnosis Safe Proxy,False,,,,
2411,0x6dff13ebd72304ca694bd256fd159e97ac43253c,,,Binance Deposit,False,,,,
2412,0x6eb945cc9e5b59f9561f2a1cde54cf18dd81b64e,,,,False,,,,
2413,0x6ed3c871ac6aae698a9d6e547a5f54873b091e18,,,,False,,,,
2414,0x6f0970a341733718b181aae1febae09c73f68e3d,,,,False,,,,
2415,0x6e9e81efcc4cbff68ed04c4a90aea33cb22c8c89,,,,False,,,,
2416,0x6eedf567ac5890471ff91d6eff3cd050344597e3,,,Binance Deposit,False,,,,
2417,0x6f712f440b4f7df400c4b825172b704b8411fece,,,DSProxy,False,,,,
2418,0x705a56ced614f91b969f1915b386d789ab198d9c,StakeWise,liquid-staking,StrategyProxy,False,https://stakewise.io,https://twitter.com/stakewise_io,,
2419,0x7055b17a1b911b6b971172c01ff0cc27881aea94,,,,False,,,,
2420,0x704f62901260128a0b2406ebae239ce933f131fe,Contango,dex,ImmutableBeaconProxy,False,https://contango.exchange/,https://twitter.com/Contango_xyz,,
2421,0x7099c7d7fca074062a0fc593a35f788605bcad6e,,,,False,,,,
2422,0x78cca58ceeebf201555a3c0f3daeb55d1f1ca564,,,Gnosis Safe Proxy,False,,,,
2423,0x78e6c4866d058ef05275e3aef3e1906da54525af,,,ascapital.eth,False,,,,
2424,0x7a47cc409047521932a742d24ff634a60a25834e,,,AccountImplementation,False,,,,
2425,0x7bc0146115c29168c9ca25086e42c2b50c3c8768,Andy Ji (Ontology),individual,jitrust.eth,False,,https://x.com/Andyjzd,,https://www.linkedin.com/in/andy-ji-55650398/
2426,0x7bcf8249c4e74aaf3835fe05f67d332603013d75,,,OKX Deposit,False,,,,
2427,0x7cf772f60a51563898af5f9cdbc0bcc6c626baaa,,,,False,,,,
2428,0x7da0015a392c8fc75d7c2775d9498962d8712265,,,,False,,,,
2429,0x7dedea128c251bc79bfd6d26bb7e5678cc2dbc26,,,,False,,,,
2430,0x7d7327624bf9627fc11f6da240db8066c4beb3c8,,,LyraDepositWrapper,False,,,,
2431,0x7df25ed19086f00e0539c7c9a2a6234e0689905e,,,,False,,,,
2432,0x7dfe5a052b7c1a1294e84713c327ece438afa871,,,Coinbase Deposit,False,,,,
2433,0x7dffa9a1b85f3d8e4c76b407319ab7eb3a89c382,,,,False,,,,
2434,0x7df56ef0219d653258bc9bf9b6d3a16e082b5fa0,,,,False,,,,
2435,0x7e4e766d0ae5ea9cded0c694669194db92800107,,,,False,,,,
2436,0x7ec733c2aae62da4bec419618fed75999e4c83af,,,,False,,,,
2437,0x7edd05e01890d68a8fde4ebcaabfbe240968910a,,,,False,,,,
2438,0x7f146cdec79a824f0d821a73a0a40dda71de6e7b,,,KuCoin Deposit,False,,,,
2439,0x7ee29373f075ee1d83b1b93b4fe94ae242df5178,,,Gnosis Safe Proxy,False,,,,
2440,0x7ef216afdf22d1b336169a0c4bb7b5a531d1e528,,,,False,,,,
2441,0x7f248eb5802cd54090c9045c25d2e9dcd20d5927,,,,False,,,,
2442,0x7f38d5697742eb9424014c1fd9d15eaadce32f21,,,,False,,,,
2443,0x7f654086ec0574e3fd89723b575250f41024d8a9,,,,False,,,,
2444,0x7fea5b4568751533039179116e372e26b6b41b13,,,,False,,,,
2445,0x802c8b7afb42928821d51fca1ffe54680358e2ce,,,Coinbase Deposit,False,,,,
2446,0x805655375a3f799245d7d450749fc4f88aad50c7,,,OKX Deposit,False,,,,
2447,0x806d84f579023e02c73bbf331347ad32ae9dc4e8,,,,False,,,,
2448,0x80ad84713dadb0d00928b7ac679cb1aed2c01304,,,,False,,,,
2449,0x80993cad064ef2e85a7e44e53e9e46deb83ea955,,,TransparentUpgradeableProxy,False,,,,
2450,0x8066df51d781595c29bb3ce3d359560b9240e559,,,,False,,,,
2451,0x8076101deee6f2e77abc228d18b72fbe648fcc4c,Gearbox Protocol,lending-decentralized,UnderlyingFarmingZapper,False,https://gearbox.fi/,https://twitter.com/GearboxProtocol,,
2452,0x80b3153f39aeec1ef68adc038913698e103e6e1d,,,mozzz.eth,False,,,,
2453,0x80b10b2b96dda249f37d0c5ebe40bbcdbcc79ec7,,,,False,,,,
2454,0x80e242bb174ceae4dc8ebb3aa39502ad7dbb2e1e,,,,False,,,,
2455,0x814124bcec4a0c2d81279810287bb4c1f76d6948,,,,False,,,,
2456,0x815f5bb257e88b67216a344c7c83a3ea4ee74748,,,,False,,,,
2457,0x81463b0f960f247f704377661ec81c1fd65b5128,,,MEV Bot,False,,,,
2458,0x81ebde24453b8e40454616579ea79c79a197699d,,,,False,,,,
2459,0x81a88bd268f34e3c8fcd9434cbd4b1d94515379f,,,,False,,,,
2460,0x8324146852a37975a7100e156531d5503cb51609,,,,False,,,,
2461,0x81ef01189df6f6143a427856b0617b4fe0e892a9,,,,False,,,,
2462,0x82aecb6da5729b9d1978618922ee9c9ba96c39a4,,,,False,,,,
2463,0x82de027c44006fe4260dce1e1861b04fc4811b71,,,,False,,,,
2464,0x832e14d201d643aa9740a679b7181fb9d8868b13,,,DSProxy,False,,,,
2465,0x832aa4a31d42171611212b168b4bf76f3c1aa702,,,Binance Deposit,False,,,,
2466,0x8348e36663d62098eb7b0f6b1814ab6e90c62a9a,,,Gnosis Safe Proxy,False,,,,
2467,0x83704e750fd9c3204e1616654ae7a54563f22d87,,,,False,,,,
2468,0x834bd54eae7edd442637375b9be9ba2a9ad28389,,,,False,,,,
2469,0x8362d0618c91537f8c04921ef2969a8299aa2232,,,OKX Deposit,False,,,,
2470,0x87c414825ab3d1e9bdc773e9b1fd968822c9cf51,Euler Finance,lending-decentralized,EVK Vault eWETH-29 (EWETH-29),False,https://www.euler.finance/,https://twitter.com/eulerfinance,https://www.crunchbase.com/organization/euler-xyz,https://www.linkedin.com/company/euler-xyz
2471,0x87e329258bf29d3cf6d5eb12bad53b57333640b5,,,OKX Deposit,False,,,,
2472,0x87bc82b7cc759cc247c6e8f99a0f96e43d1de736,,,,False,,,,
2473,0x880851a20750faebd1fe460f8c10878fef5c514a,,,0xmalaka.eth,False,,,,
2474,0x89d1a7f88744ea1011bbd5de495fd338a35b9e20,,,,False,,,,
2475,0x89dce38599ebab8da5d39fc40ab5c478926bb276,,,AccountImplementation,False,,,,
2476,0x8a30982de0e62ac940bf3166ea43cfbdec96a10b,,,Gnosis Safe Proxy,False,,,,
2477,0x8a15811e8bc8e0d974b12e2b799d24470600cba9,,,,False,,,,
2478,0x8a25d8c9fa8c7a726137f2d618d85cbc2c083f78,,,,False,,,,
2479,0x8a548410c5535a39dc1adfd3318f70c7811fa6c8,,,MEXC Deposit,False,,,,
2480,0x8a5d7f924c9b4a3c188a8b190321c6a40ba08af1,,,,False,,,,
2481,0x8ad459048c798b7435887184d81d7dd8cf2ab818,,,,False,,,,
2482,0x8cddd6da1fc1b517946b8d85a19641e87b5f1d43,,,,False,,,,
2483,0x8d4f4e70779b67bff2f718e8cb09139d018aad3d,,,,False,,,,
2484,0x8cd2c31059d6d82700367609b4438fec979708d9,,,,False,,,,
2485,0x8d5127ab6221f7c99a29294ac5f6a09ed322ac1e,,,Gnosis Safe Proxy,False,,,,
2486,0x8e8bd01b5a9eb272cc3892a2e40e64a716aa2a40,dYdX,derivatives,Currency Converter,False,https://dydx.exchange,https://twitter.com/dYdX,https://www.crunchbase.com/organization/dydx,https://www.linkedin.com/company/dydx/
2487,0x906954eb7b0c1978c87739a43eb8c3fa984dc22f,,,,False,,,,
2488,0x90551c1795392094fe6d29b758eccd233cfaa260,Fluid (Instadapp),misc,Fluid Wrapped Ether (FWETH),False,https://fluid.instadapp.io,https://x.com/0xfluid,,
2489,0x903535ece5c2837da4dba30ebc563d1e97a9c68e,,,Gnosis Safe Proxy,False,,,,
2490,0x90d443b372b2a1212dda03c9b56c4e622688e981,Abraxas Capital Mgmt (Heka Funds),fund,,False,https://www.abraxascm.com/,,,
2491,0x90bc921fec1103db40871eb32c2d0134dbf962e6,,,,False,,,,
2492,0x90bb846133da113d9ffd42f4eeb01be668bf781b,,,,False,,,,
2493,0x91bd6fe7087e50af776e454f7948742da9b058a9,,,Gnosis Safe Proxy,False,,,,
2494,0x9173918b6a31e279e3f7ddf48761ddbb6e03a4d1,,,jdbnevadatrust.eth,False,,,,
2495,0x92a1070eaba9372fba6de25701c843b489ed2ae9,,,AccountImplementation,False,,,,
2496,0x925713c121423e7bbf7045ff163bdbc0a298207a,,,,False,,,,
2497,0x989536719a72cfd50348ccd5521256c7eb41a999,,,0xa999.eth,False,,,,
2498,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,,,,False,,,,
2499,0x9332d0ce5d45184515e0ea85bf9f4af09cbf10af,,,,False,,,,
2500,0x989bd6c4bea67b8bd3508119116757179dcf1516,,,OKX Deposit,False,,,,
2501,0x99f6d2bbd6a2da57830248b73ea558f62ebf9870,,,,False,,,,
2502,0x997c0093d459b43d5a94317b9b22a98b6431ccaf,,,OKX Deposit,False,,,,
